N,P,K,temperature,humidity,ph,rainfall,label,land_type
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,Hilly
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,plain
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,Hilly
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,plain
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil,Hilly
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,plain
67,58,39,25.2827223,80.54372813,5.453592032,220.1156708,rice,Hilly
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,plain
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,plain
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans,plain
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,plain
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya,Hilly
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean,Hilly
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans,plain
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea,Hilly
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize,plain
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,Hilly
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,Hilly
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango,plain
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,watermelon,Hilly
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee,plain
4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,orange,Hilly
99,19,33,27.5364547,55.51673151,6.273741983,130.6377143,coffee,plain
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,Hilly
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,plain
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean,Hilly
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,plain
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,plain
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,plain
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,Hilly
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,Hilly
46,76,77,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,plain
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee,plain
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans,Hilly
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,plain
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil,plain
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize,plain
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,Hilly
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee,plain
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,Hilly
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,Hilly
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,Hilly
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute,plain
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,plain
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,plain
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,Hilly
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee,plain
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,plain
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,plain
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,Hilly
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon,plain
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,grapes,Hilly
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,plain
73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,rice,Hilly
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,plain
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,maize,Hilly
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram,Hilly
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple,plain
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,plain
52,56,85,20.1187446,14.44228303,6.81712422,88.68168643,chickpea,plain
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean,plain
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana,plain
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,Hilly
58,71,15,27.82592799,67.5861883,6.919243702,74.01229707,blackgram,Hilly
15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,apple,Hilly
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,plain
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,plain
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,plain
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,papaya,plain
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,Hilly
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,watermelon,plain
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes,Hilly
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883,rice,Hilly
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil,Hilly
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,plain
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,Hilly
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans,Hilly
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,Hilly
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,plain
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,grapes,Hilly
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,Hilly
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,mungbean,Hilly
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,grapes,plain
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,plain
27,80,15,19.07096165,21.21092266,5.788386951,86.21917578,kidneybeans,Hilly
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,Hilly
59,69,80,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,plain
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,Hilly
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean,plain
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,Hilly
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,mango,Hilly
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,plain
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,banana,plain
82,48,36,25.79351957,81.76904006,6.352076783,193.2418382,jute,plain
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,papaya,Hilly
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,Hilly
,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,plain
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,plain
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,plain
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,plain
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,Hilly
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil,Hilly
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,Hilly
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,Hilly
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,Hilly
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,plain
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,plain
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,plain
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,Hilly
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple,plain
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,plain
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,Hilly
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,Hilly
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,Hilly
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple,plain
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,Hilly
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,Hilly
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,plain
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans,Hilly
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,plain
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,plain
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,Hilly
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,Hilly
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans,Hilly
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,plain
40,51,17,28.66086349,86.12194568,6.860602782,50.01534317,mungbean,Hilly
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice,Hilly
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil,Hilly
118,40,35,26.35034208,58.50650238,7.460174812,121.5586297,coffee,plain
71,46,40,20.2801937,82.1235421,7.236705436,191.9535738,rice,Hilly
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,plain
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas,plain
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,Hilly
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,plain
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,plain
60,49,44,20.77576147,84.49774397,6.244841491,240.0810647,rice,Hilly
81,41,38,22.67846116,83.72874389,7.524080076,200.9133156,rice,plain
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice,Hilly
36,43,22,27.82684262,87.16679147,6.389882166,58.37249772,mungbean,plain
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange,Hilly
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,plain
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,Hilly
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,plain
39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,orange,Hilly
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,mango,plain
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange,plain
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute,Hilly
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes,Hilly
16,51,21,31.01963639,49.9767522,3.532008668,32.81296548,mothbeans,plain
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,Hilly
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,Hilly
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange,plain
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,plain
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,plain
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,Hilly
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,plain
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,plain
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,grapes,plain
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,Hilly
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,Hilly
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,Hilly
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya,plain
78,43,42,21.32376327,83.00320459,7.023242,192.3197536,rice,plain
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram,Hilly
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,Hilly
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,Hilly
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil,plain
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,plain
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,plain
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,plain
72,45,35,25.42977518,82.94682591,5.758506323,195.3574542,rice,Hilly
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee,plain
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,plain
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,plain
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean,Hilly
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,plain
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,Hilly
18,55,23,21.9989826,56.31006755,6.98571967,136.8274312,pigeonpeas,plain
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean,Hilly
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,Hilly
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana,Hilly
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,plain
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,plain
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,plain
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,plain
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans,plain
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,Hilly
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,Hilly
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,Hilly
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,maize,plain
69,46,41,23.64124821,80.28597873,5.012139669,263.1103304,rice,Hilly
38,135,203,23.76121837,93.661643,5.965551311,100.825956,apple,plain
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,Hilly
103,33,25,27.10210397,55.7497332,6.911066044,139.5013171,coffee,plain
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,Hilly
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,watermelon,plain
108,23,51,26.84366082,83.85039964,6.106500787,40.228644,watermelon,plain
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,Hilly
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,Hilly
36,55,20,27.01470397,84.34262707,6.635968698,55.296354,mungbean,plain
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,plain
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,plain
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,Hilly
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,mothbeans,Hilly
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,plain
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,plain
110,7,45,26.63838589,84.69546874,6.189213927,48.32428609,watermelon,plain
26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,orange,plain
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil,plain
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,Hilly
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute,Hilly
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,plain
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,Hilly
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,plain
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange,plain
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,papaya,plain
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,Hilly
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,Hilly
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,plain
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,Hilly
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange,plain
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,plain
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,plain
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,plain
28,58,24,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,plain
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana,Hilly
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,maize,Hilly
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,plain
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,plain
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,plain
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,plain
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,plain
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,grapes,plain
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,Hilly
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,Hilly
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,plain
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,Hilly
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,plain
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee,Hilly
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,mango,Hilly
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,Hilly
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,Hilly
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil,plain
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,plain
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,plain
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,plain
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans,plain
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple,Hilly
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,plain
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,Hilly
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,Hilly
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,plain
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,plain
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil,plain
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean,Hilly
20,60,25,27.3254209,69.09047809,6.726469088,61.19250859,blackgram,Hilly
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,mungbean,plain
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,Hilly
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,Hilly
20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,apple,Hilly
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,plain
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,Hilly
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,plain
20,40,15,29.57329479,88.07505524,7.199495368,45.04467075,mungbean,Hilly
